COD_APO;COD_ENDOSSO;DATA_COMP;COD_END;ITEM;TIPO_PES;MODALIDADE;TIPO_PROD;COBERTURA;COD_MODELO;ANO_MODELO;COD_TARIF;REGIAO;COD_CONT;TIPO_FRANQ;VAL_FRANQ;PERC_FATOR;TAB_REF;IS_CASCO;IS_RCDMAT;IS_RCDC;IS_RCDMOR;IS_APP_MA;IS_APP_IPA;IS_APP_DMH;PRE_CASCO;PRE_CAS_CO;PRE_RCDMAT;PRE_RCDC;PRE_RCDMOR;PRE_APP_MA;PRE_APP_IA;PRE_APP_DM;PRE_OUTROS;INICIO_VIG;FIM_VIG;PERC_BONUS;CLAS_BONUS;PERC_CORR;SEXO;DATA_NASC;TEMPO_HAB;UTILIZACAO;CEP_UTIL;CEP_PER;DATA_EMIS;SINAL
72900956;645835901;2019B;0;0;F;1;1;1;004424-5;2015;10;11;1;1;14320;1000;2;344980;500000;500000;0;50000;0;0;8740;0;2290;190;0;180;0;0;0;20180124;20190124;10;1;150;M;19770827;0;2;5859000;5859000;20180119;
260891626;645835915;2019B;0;0;F;1;1;1;001269-6;2014;10;12;1;1;14160;1000;2;241210;500000;500000;0;100000;0;0;13130;0;3020;260;0;320;0;0;0;20180122;20190122;25;4;150;F;19750415;0;2;13145000;13145000;20180119;
233759389;645835922;2019B;0;0;F;1;1;1;009164-2;2013;11;11;1;1;37950;1000;2;821410;1000000;1000000;0;0;0;0;43970;0;5960;240;0;0;0;0;0;20180119;20190119;30;9;2655;M;19561103;0;2;2075000;2075000;20180119;
248449239;645835923;2019B;0;0;F;1;1;1;004342-7;2010;10;11;1;1;13560;1000;2;208720;800000;800000;0;0;0;0;12660;0;1910;280;0;0;0;0;0;20180113;20190113;30;9;300;F;19600724;0;2;3378000;3378000;20180119;
285258733;645835946;2019B;0;0;F;1;1;1;014074-0;2016;10;11;1;1;25490;1000;2;685640;750000;750000;0;100000;0;0;20590;0;2280;260;0;310;0;0;0;20180120;20190120;30;9;2778;F;19620719;0;2;2308000;2308000;20180119;
80513417;645835950;2019B;0;0;F;1;1;1;004333-8;2011;10;11;1;2;21650;1000;2;215220;500000;500000;0;50000;0;0;10280;0;4630;210;0;170;0;0;0;20180121;20190121;30;7;200;M;19421112;0;2;4455000;4455000;20180119;
36960486;645835960;2019B;0;0;F;1;1;1;004321-4;2006;10;11;1;2;25840;1000;2;137400;750000;750000;0;10000;0;0;8620;0;3020;420;0;40;0;0;0;20180123;20190123;30;7;1667;M;19770309;0;2;5054000;5054000;20180119;
88634548;645835966;2019B;0;0;F;1;1;2;004339-7;2012;10;11;1;2;20440;1000;2;226130;500000;500000;0;50000;0;0;5360;0;1990;230;0;100;0;0;0;20180128;20190128;25;4;200;M;19481003;0;2;4841000;4841000;20180119;
97241900;645835976;2019B;0;0;F;1;1;1;021146-0;2014;40;9;1;2;60590;1000;2;754100;500000;500000;0;150000;0;0;17030;0;3990;200;0;510;0;0;0;20180122;20190122;20;3;2353;M;19770806;0;0;11750000;11750000;20180119;
183084294;645835983;2019B;0;0;F;1;1;1;004328-1;2009;10;11;1;1;14790;1000;2;233270;1000000;1000000;0;200000;0;0;10480;0;3450;290;140;610;0;0;0;20180119;20190119;30;9;1053;M;19390327;0;2;4363000;4363000;20180119;
84739645;645836008;2019B;1;0;F;1;1;1;002151-2;2018;10;11;1;2;43340;1000;2;478580;500000;500000;0;100000;0;0;2570;0;0;0;0;0;0;0;0;20180711;20190129;10;1;0;M;19950503;0;0;4854200;4854200;20180713;
205726819;645836035;2019B;0;0;F;1;1;1;002028-1;2010;10;11;1;2;51360;1000;2;399320;500000;500000;0;10000;0;0;8680;0;2210;240;0;40;0;0;0;20180126;20190126;15;2;250;M;19770209;0;2;5868000;5868000;20180119;
261523202;645836044;2019B;1;0;F;1;1;1;015138-6;2018;22;11;1;1;63640;1000;2;1463160;1500000;1500000;0;350000;0;0;6480;0;1100;0;0;0;0;0;0;20180302;20190125;30;9;0;F;19780902;0;3;4313000;4313000;20180302;
61605376;645836068;2019B;0;0;F;1;1;1;003386-3;2016;10;11;1;2;36750;1000;2;408490;500000;800000;0;50000;0;0;27670;0;3650;240;0;240;0;0;0;20180121;20190121;15;2;0;F;19760801;0;2;3952000;3952000;20180119;
111377626;645836095;2019B;1;0;F;1;1;1;002111-3;2017;10;13;1;1;20540;1000;2;876000;1000000;1000000;0;0;0;0;2780;0;430;0;0;0;0;0;0;20180621;20190127;30;9;0;M;19401001;0;2;12941000;12941000;20180621;
135400235;645836134;2019B;0;0;F;1;1;1;004452-0;2015;10;11;1;2;29490;1000;2;382670;500000;500000;0;150000;0;0;14180;0;2980;240;0;550;0;0;0;20180121;20190121;20;3;0;M;19720511;0;2;3014000;3014000;20180119;
231961758;645836150;2019B;0;0;F;1;1;1;001372-2;2016;10;11;1;2;30790;1000;2;342670;750000;750000;0;0;0;0;23330;0;2610;380;0;0;0;0;0;20180114;20190114;30;8;2105;F;19760808;0;2;3187000;3187000;20180119;
109276777;645836155;2019B;0;0;F;1;1;1;004426-1;2015;10;11;1;2;25960;1000;2;402700;500000;500000;0;50000;0;0;8780;0;1950;250;0;170;0;0;0;20180115;20190115;20;3;1667;M;19420111;0;2;2432000;2432000;20180119;
101958804;645836179;2019B;1;0;F;1;1;1;002111-3;2019;10;11;1;2;42110;1000;2;1046740;1000000;1000000;0;150000;0;0;1880;0;0;0;0;0;0;0;0;20180803;20190120;15;2;0;F;19430505;0;2;5409000;5409000;20180803;
80794737;645836192;2019B;0;0;F;1;1;1;003367-7;2013;10;11;1;1;15840;1000;2;442240;1000000;1000000;0;150000;0;0;9460;0;2870;270;150;480;0;0;0;20180130;20190130;30;9;1667;M;19530321;0;2;1020000;1020000;20180119;
172509397;645836206;2019B;1;0;F;1;1;1;023123-1;2015;10;11;1;1;25520;1000;2;559920;700000;1000000;0;100000;0;0;-1870;0;-560;0;0;0;0;0;0;20180730;20190121;20;3;0;F;19890707;0;2;3064000;3064000;20180730;
211737696;645836224;2019B;0;0;F;1;1;1;028026-7;2015;23;11;1;1;33970;1000;2;661860;2000000;4000000;0;210000;0;0;44630;0;8090;290;0;930;0;0;0;20180115;20190115;20;3;1667;F;19821211;0;2;2378000;2378000;20180119;
212373809;645836258;2019B;0;0;F;1;1;1;001392-7;2013;17;11;1;1;21910;1000;2;502620;1000000;1000000;0;0;0;0;18010;0;6440;220;0;0;0;0;0;20180119;20190119;20;3;150;M;19700503;0;2;4012000;4012000;20180119;
50197612;645836267;2019B;0;0;F;1;1;1;002122-9;2015;10;11;1;1;16820;1000;2;336100;700000;700000;0;70000;0;0;8010;0;2090;200;0;270;0;0;0;20180122;20190122;30;9;1;F;19590113;0;2;4182000;4182000;20180119;
165062017;645836269;2019B;0;0;F;1;1;2;015064-9;2013;22;11;1;2;0;1000;2;408100;0;0;0;0;0;0;5150;0;0;0;0;0;0;0;0;20180117;20190117;0;0;10;F;19700202;0;0;8390070;8390070;20180122;
170282271;645836282;2019B;1;0;F;1;1;1;003422-3;2017;10;11;1;1;14700;1000;2;588990;750000;750000;0;0;0;0;4750;0;0;0;0;0;0;0;0;20180314;20190125;30;6;0;M;19420614;0;2;7600000;7600000;20180323;
219671888;645836301;2019B;0;0;F;1;1;1;008159-0;2018;23;11;1;2;157770;1000;2;1659340;800000;800000;0;100000;0;0;46290;0;5320;480;310;530;0;0;0;20180116;20190116;0;0;2353;M;19830830;0;0;3166000;3166000;20180122;
152214288;462813963;2019B;0;3;J;2;1;1;008138-8;2012;11;11;2;2;80600;1000;2;575900;1000000;1500000;100000;100000;100000;100000;38110;0;1140;570;60;180;20;140;0;20180429;20190429;18;1;150;0;0;0;0;9600001;9600001;20180425;
152214288;462813963;2019B;0;4;J;2;1;1;004338-9;2009;;11;2;2;34500;1000;2;207990;500000;500000;100000;100000;100000;100000;5910;0;940;580;60;110;10;90;0;20180429;20190429;18;1;150;0;0;0;0;9600001;9600001;20180425;
152214288;462813963;2019B;0;5;J;2;1;1;003390-1;2014;10;11;2;2;38610;1000;2;435690;500000;500000;100000;100000;100000;100000;12970;0;1040;440;60;180;20;140;0;20180429;20190429;18;6;150;0;0;0;0;9600001;9600001;20180425;
152214288;462813963;2019B;0;6;J;2;1;1;001327-7;2012;10;11;2;2;37810;1000;2;290150;500000;500000;100000;100000;100000;100000;7220;0;1040;440;60;180;20;140;0;20180429;20190429;18;7;150;0;0;0;0;9600001;9600001;20180425;
152214288;462813963;2019B;0;7;J;2;1;1;004363-0;2014;10;11;2;2;32960;1000;2;322590;500000;500000;100000;100000;100000;100000;9420;0;1040;440;60;180;20;140;0;20180429;20190429;18;6;150;0;0;0;0;9600001;9600001;20180425;
152214288;462813963;2019B;0;8;J;2;1;1;005332-5;2014;10;11;2;2;34460;1000;2;345720;500000;500000;100000;100000;100000;100000;16310;0;1040;440;60;180;20;140;0;20180429;20190429;16;3;150;0;0;0;0;9600001;9600001;20180425;
152214288;462813963;2019B;0;9;J;2;1;1;022103-1;2009;22;11;2;2;93870;1000;2;634610;1000000;1000000;0;100000;100000;100000;28950;0;1030;900;0;180;20;140;0;20180429;20190429;18;1;150;0;0;0;0;9600001;9600001;20180425;
239002644;462813973;2019B;0;3;J;3;1;9;509284-1;2014;42;11;1;9;0;0;1;0;1500000;1500000;0;0;0;0;0;0;5650;7990;0;0;0;0;0;20180425;20190425;18;1;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;9;J;3;1;9;509032-6;2006;40;11;1;9;0;0;1;0;1500000;1500000;0;0;0;0;0;0;5010;3880;0;0;0;0;0;20180425;20190425;18;6;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;10;J;3;1;9;509032-6;2006;40;11;1;9;0;0;1;0;1500000;1500000;0;0;0;0;0;0;5010;3880;0;0;0;0;0;20180425;20190425;18;6;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;11;J;3;1;9;001389-7;2013;10;11;1;9;0;0;1;0;1000000;1500000;0;0;0;0;0;0;3250;4460;0;0;0;0;0;20180425;20190425;18;5;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;12;J;3;1;9;509284-1;2014;42;11;1;9;0;0;1;0;1500000;1500000;0;0;0;0;0;0;5650;7990;0;0;0;0;0;20180425;20190425;16;3;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;13;J;3;1;9;001221-1;2013;10;11;1;9;0;0;1;0;1000000;1000000;0;0;0;0;0;0;3250;4030;0;0;0;0;0;20180425;20190425;18;5;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;4;J;3;1;9;509017-2;2001;42;11;1;9;0;0;1;0;1500000;1500000;0;0;0;0;0;0;5650;7990;0;0;0;0;0;20180425;20190425;18;1;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;5;J;3;1;9;509084-9;2003;42;11;1;9;0;0;1;0;1500000;1500000;0;0;0;0;0;0;5650;7990;0;0;0;0;0;20180425;20190425;18;1;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;6;J;3;1;9;509017-2;2002;42;11;1;9;0;0;1;0;1500000;1500000;0;0;0;0;0;0;5650;7990;0;0;0;0;0;20180425;20190425;18;1;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;7;J;3;1;9;509279-5;2012;40;11;1;9;0;0;1;0;2500000;2500000;0;0;0;0;0;0;5620;4400;0;0;0;0;0;20180425;20190425;18;1;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;8;J;3;1;9;509201-9;2007;50;11;1;9;0;0;1;0;2500000;2500000;0;0;0;0;0;0;7180;9960;0;0;0;0;0;20180425;20190425;18;1;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;1;J;3;1;9;509247-7;2010;50;11;1;9;0;0;1;0;2500000;2500000;0;0;0;0;0;0;7180;9960;0;0;0;0;0;20180425;20190425;18;1;170;0;0;0;0;1000001;1000001;20180425;
239002644;462813973;2019B;0;2;J;3;1;9;509084-9;2010;42;11;1;9;0;0;1;0;1500000;1500000;0;0;0;0;0;0;5650;7990;0;0;0;0;0;20180425;20190425;18;1;170;0;0;0;0;1000001;1000001;20180425;
